MarkerID,AlleleID,AlleleTag,Design_chr,Design_pos,Is_coord_marker,Rank,Reads,Share_pct,Hit_chr,Hit_start,Hit_end,Percent_identity,Evalue,Alignment_len,Query_len,Query_cov_pct,Hit_mid,PosKey,Coverage_pass,TopTieUniquePos,Ref_chr,Ref_start,Ref_end,Best_hit_category,Off_target_hits
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0018:rank=11:reads=2264:share=0.24%,AltMatch_0018,REN39,,False,11.0,2264,0.24,chr04,205470,205578,99.083,6.899999999999999e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0051:rank=38:reads=68:share=0.02%,AltMatch_0051,REN39,,False,38.0,68,0.02,chr04,262710,262741,100.0,2.52e-09,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,4
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0035:rank=37:reads=69:share=0.02%,AltMatch_0035,REN39,,False,37.0,69,0.02,chr04,262710,262741,100.0,2.52e-09,32,109,99,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0057:rank=29:reads=108:share=0.03%,AltMatch_0057,REN39,,False,29.0,108,0.03,chr04,205470,205578,99.083,6.899999999999999e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0056:rank=31:reads=102:share=0.03%,AltMatch_0056,REN39,,False,31.0,102,0.03,chr04,262710,262741,100.0,2.52e-09,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0029:rank=41:reads=63:share=0.02%,AltMatch_0029,REN39,,False,41.0,63,0.02,chr04,205470,205578,99.083,6.899999999999999e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0049:rank=42:reads=63:share=0.02%,AltMatch_0049,REN39,,False,42.0,63,0.02,chr04,205470,205578,99.083,6.899999999999999e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0022:rank=14:reads=792:share=0.21%,AltMatch_0022,REN39,,False,14.0,792,0.21,chr04,205470,205577,99.074,2.73e-52,108,109,99,205523,chr04:205470-205577,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0023:rank=21:reads=273:share=0.07%,AltMatch_0023,REN39,,False,21.0,273,0.07,chr04,205470,205577,99.074,2.73e-52,108,109,99,205523,chr04:205470-205577,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0034:rank=25:reads=196:share=0.05%,AltMatch_0034,REN39,,False,25.0,196,0.05,chr04,262710,262741,100.0,2.52e-09,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0017:rank=3:reads=112185:share=12.12%,AltMatch_0017,REN39,,False,3.0,112185,12.12,chr04,205470,205576,99.065,1.08e-51,107,109,98,205523,chr04:205470-205576,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0002:rank=20:reads=441:share=0.05%,AltMatch_0002,REN39,,False,20.0,441,0.05,chr04,205470,205576,99.065,1.08e-51,107,109,98,205523,chr04:205470-205576,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0004:rank=21:reads=214:share=0.02%,AltMatch_0004,REN39,,False,21.0,214,0.02,chr04,262710,262741,96.875,6.15e-07,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,3
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0030:rank=40:reads=64:share=0.02%,AltMatch_0030,REN39,,False,40.0,64,0.02,chr04,262710,262741,96.875,6.15e-07,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,3
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0021:rank=7:reads=10590:share=2.83%,AltMatch_0021,REN39,,False,7.0,10590,2.83,chr04,205470,205578,99.083,6.899999999999999e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0042:rank=55:reads=35:share=0.01%,AltMatch_0042,REN39,,False,55.0,35,0.01,chr04,262710,262741,96.875,6.15e-07,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,3
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0058:rank=52:reads=42:share=0.01%,AltMatch_0058,REN39,,False,52.0,42,0.01,chr04,262710,262741,96.875,6.15e-07,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,4
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0054:rank=44:reads=63:share=0.02%,AltMatch_0054,REN39,,False,44.0,63,0.02,chr04,205470,205576,94.393,9.28e-40,107,109,98,205523,chr04:205470-205576,True,1,chr15,2434405.0,2434513.0,Putative_paralog,4
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0039:rank=10:reads=2432:share=0.65%,AltMatch_0039,REN39,,False,10.0,2432,0.65,chr04,205470,205577,100.0,1.12e-54,108,109,99,205523,chr04:205470-205577,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0052:rank=56:reads=25:share=0.01%,AltMatch_0052,REN39,,False,56.0,25,0.01,chr04,262710,262741,96.875,6.15e-07,32,109,100,262725,chr04:262710-262741,True,1,chr15,2434405.0,2434513.0,Putative_paralog,3
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0054:rank=44:reads=300:share=0.08%,RefMatch_0054,ScLoKvP,,False,44.0,300,0.08,chr12,12492276,12492380,97.143,1.0000000000000001e-45,105,109,100,12492328,chr12:12492276-12492380,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0002:rank=26:reads=52:share=0.03%,RefMatch_0002,ScLoKvP,,False,26.0,52,0.03,chr12,17996824,17996931,99.074,2.73e-52,108,109,100,17996877,chr12:17996824-17996931,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0003:rank=8:reads=4285:share=2.46%,RefMatch_0003,ScLoKvP,,False,8.0,4285,2.46,chr12,17996824,17996931,100.0,1.12e-54,108,109,100,17996877,chr12:17996824-17996931,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0016:rank=9:reads=8344:share=2.10%,RefMatch_0016,ScLoKvP,,False,9.0,8344,2.1,chr12,12492276,12492380,97.143,1.0000000000000001e-45,105,109,100,12492328,chr12:12492276-12492380,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0042:rank=36:reads=76:share=0.02%,AltMatch_0042,ScLoKvP,,False,36.0,76,0.02,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0014:rank=20:reads=647:share=0.19%,AltMatch_0014,ScLoKvP,,False,20.0,647,0.19,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0044:rank=25:reads=1152:share=0.26%,AltMatch_0044,ScLoKvP,,False,25.0,1152,0.26,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0016:rank=15:reads=2025:share=0.60%,AltMatch_0016,ScLoKvP,,False,15.0,2025,0.6,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0008:rank=13:reads=2268:share=0.68%,AltMatch_0008,ScLoKvP,,False,13.0,2268,0.68,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0017:rank=11:reads=2781:share=0.83%,AltMatch_0017,ScLoKvP,,False,11.0,2781,0.83,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0015:rank=6:reads=9194:share=2.75%,AltMatch_0015,ScLoKvP,,False,6.0,9194,2.75,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0009:rank=4:reads=24617:share=5.51%,AltMatch_0009,ScLoKvP,,False,4.0,24617,5.51,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0010:rank=3:reads=21948:share=6.56%,AltMatch_0010,ScLoKvP,,False,3.0,21948,6.56,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0032:rank=28:reads=927:share=0.21%,AltMatch_0032,ScLoKvP,,False,28.0,927,0.21,chr12,12492074,12492111,94.737,3.94e-08,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0013:rank=1:reads=186499:share=55.70%,AltMatch_0013,ScLoKvP,,False,1.0,186499,55.7,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0043:rank=37:reads=74:share=0.02%,AltMatch_0043,ScLoKvP,,False,37.0,74,0.02,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0007:rank=12:reads=2720:share=0.81%,AltMatch_0007,ScLoKvP,,False,12.0,2720,0.81,chr12,18154705,18154813,100.0,2.83e-55,109,109,100,18154759,chr12:18154705-18154813,True,1,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0018:rank=17:reads=1324:share=0.40%,AltMatch_0018,ScLoKvP,,False,17.0,1324,0.4,chr12,17490295,17490403,96.33,1.0000000000000001e-45,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0031:rank=34:reads=201:share=0.04%,AltMatch_0031,ScLoKvP,,False,34.0,201,0.04,chr12,17490295,17490403,96.33,1.0000000000000001e-45,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0011:rank=7:reads=18551:share=4.15%,AltMatch_0011,ScLoKvP,,False,7.0,18551,4.15,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0041:rank=40:reads=47:share=0.01%,AltMatch_0041,ScLoKvP,,False,40.0,47,0.01,chr12,12492074,12492111,97.368,1.61e-10,38,109,97,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0012:rank=19:reads=815:share=0.24%,AltMatch_0012,ScLoKvP,,False,19.0,815,0.24,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0046:rank=39:reads=52:share=0.01%,AltMatch_0046,ScLoKvP,,False,39.0,52,0.01,chr12,17490295,17490403,97.248,4.099999999999999e-48,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|Other_0001:rank=22:reads=1657:share=0.37%,Other_0001,ScLoKvP,,False,22.0,1657,0.37,chr12,17490295,17490403,97.248,4.099999999999999e-48,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0038:rank=16:reads=3444:share=0.77%,AltMatch_0038,ScLoKvP,,False,16.0,3444,0.77,chr12,17490295,17490403,97.248,4.099999999999999e-48,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,5
TA_1_7807815_1002_VariantMasked_000000166,TA_1_7807815_1002_VariantMasked_000000166|Other_0005:rank=3:reads=10617:share=16.03%,Other_0005,TA,,False,3.0,10617,16.03,chr02,4873274,4873382,98.165,1.68e-50,109,109,100,4873328,chr02:4873274-4873382,True,1,chr00,5816077.0,5816185.0,Putative_paralog,2
TA_1_7807815_1002_VariantMasked_000000166,TA_1_7807815_1002_VariantMasked_000000166|Other_0010:rank=4:reads=9727:share=14.69%,Other_0010,TA,,False,4.0,9727,14.69,chr02,4873274,4873382,99.083,6.899999999999999e-53,109,109,100,4873328,chr02:4873274-4873382,True,1,chr00,5816077.0,5816185.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0008:rank=8:reads=84:share=0.14%,Other_0008,TA,,False,8.0,84,0.14,chr00,5809816,5809924,98.165,1.68e-50,109,109,100,5809870,chr00:5809816-5809924,True,1,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0004:rank=4:reads=9258:share=10.31%,Other_0004,TA,,False,4.0,9258,10.31,chr00,5809816,5809924,99.083,6.899999999999999e-53,109,109,100,5809870,chr00:5809816-5809924,True,1,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0005:rank=2:reads=13605:share=15.14%,Other_0005,TA,,False,2.0,13605,15.14,chr00,5809816,5809924,100.0,2.83e-55,109,109,100,5809870,chr00:5809816-5809924,True,1,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0003:rank=1:reads=53831:share=59.92%,Other_0003,TA,,False,1.0,53831,59.92,chr00,5809816,5809924,97.248,4.099999999999999e-48,109,109,100,5809870,chr00:5809816-5809924,True,2,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0002:rank=1:reads=7459:share=54.69%,Other_0002,TA,,False,1.0,7459,54.69,chr02,4864909,4865017,99.083,6.899999999999999e-53,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0003:rank=4:reads=4491:share=16.37%,Other_0003,TA,,False,4.0,4491,16.37,chr02,4864909,4865017,97.248,4.099999999999999e-48,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0004:rank=1:reads=10187:share=37.14%,Other_0004,TA,,False,1.0,10187,37.14,chr02,4864909,4865017,98.165,1.68e-50,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
