MarkerID,AlleleID,AlleleTag,Design_chr,Design_pos,Is_coord_marker,Rank,Reads,Share_pct,Hit_chr,Hit_start,Hit_end,Percent_identity,Evalue,Alignment_len,Query_len,Query_cov_pct,Hit_mid,PosKey,Coverage_pass,TopTieUniquePos,Ref_chr,Ref_start,Ref_end,Best_hit_category,Off_target_hits
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0016:rank=9:reads=5386:share=0.58%,AltMatch_0016,REN39,,False,9.0,5386.0,0.58,chr04,205470,205576,98.131,2.63e-49,107,109,98,205523,chr04:205470-205576,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0017:rank=3:reads=112185:share=12.12%,AltMatch_0017,REN39,,False,3.0,112185.0,12.12,chr04,205470,205576,99.065,1.08e-51,107,109,98,205523,chr04:205470-205576,True,1,chr15,2434405.0,2434513.0,Putative_paralog,5
REN39_Chr15__2434436-2434546_000000056,REN39_Chr15__2434436-2434546_000000056|AltMatch_0018:rank=11:reads=2264:share=0.24%,AltMatch_0018,REN39,,False,11.0,2264.0,0.24,chr04,205470,205578,99.083,6.9e-53,109,109,100,205524,chr04:205470-205578,True,1,chr15,2434405.0,2434513.0,Putative_paralog,6
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0002:rank=26:reads=52:share=0.03%,RefMatch_0002,ScLoKvP,,False,26.0,52.0,0.03,chr12,17996824,17996931,99.074,2.7299999999999998e-52,108,109,100,17996877,chr12:17996824-17996931,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0003:rank=8:reads=4285:share=2.46%,RefMatch_0003,ScLoKvP,,False,8.0,4285.0,2.46,chr12,17996824,17996931,100.0,1.12e-54,108,109,100,17996877,chr12:17996824-17996931,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_49721_000000163,ScLoKvP_762_RUN1_49721_000000163|RefMatch_0016:rank=18:reads=1884:share=1.08%,RefMatch_0016,ScLoKvP,,False,18.0,1884.0,1.08,chr12,12492276,12492380,97.143,1e-45,105,109,100,12492328,chr12:12492276-12492380,True,1,chr12,18155166.0,18155273.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0007:rank=12:reads=2720:share=0.81%,AltMatch_0007,ScLoKvP,,False,12.0,2720.0,0.81,chr12,18154705,18154813,100.0,2.83e-55,109,109,100,18154759,chr12:18154705-18154813,True,1,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0008:rank=13:reads=2268:share=0.68%,AltMatch_0008,ScLoKvP,,False,13.0,2268.0,0.68,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,4
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0009:rank=5:reads=9230:share=2.76%,AltMatch_0009,ScLoKvP,,False,5.0,9230.0,2.76,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0010:rank=3:reads=21948:share=6.56%,AltMatch_0010,ScLoKvP,,False,3.0,21948.0,6.56,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0011:rank=7:reads=6500:share=1.94%,AltMatch_0011,ScLoKvP,,False,7.0,6500.0,1.94,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0012:rank=19:reads=815:share=0.24%,AltMatch_0012,ScLoKvP,,False,19.0,815.0,0.24,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0013:rank=1:reads=186499:share=55.70%,AltMatch_0013,ScLoKvP,,False,1.0,186499.0,55.7,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0014:rank=20:reads=647:share=0.19%,AltMatch_0014,ScLoKvP,,False,20.0,647.0,0.19,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0015:rank=6:reads=9194:share=2.75%,AltMatch_0015,ScLoKvP,,False,6.0,9194.0,2.75,chr12,12492074,12492111,97.368,1.61e-10,38,109,99,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0016:rank=15:reads=2025:share=0.60%,AltMatch_0016,ScLoKvP,,False,15.0,2025.0,0.6,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0017:rank=11:reads=2781:share=0.83%,AltMatch_0017,ScLoKvP,,False,11.0,2781.0,0.83,chr12,12492074,12492111,97.368,1.61e-10,38,109,100,12492092,chr12:12492074-12492111,True,1,chr12,17996363.0,17996471.0,Putative_paralog,5
ScLoKvP_762_RUN1_50011_000000158,ScLoKvP_762_RUN1_50011_000000158|AltMatch_0018:rank=17:reads=1324:share=0.40%,AltMatch_0018,ScLoKvP,,False,17.0,1324.0,0.4,chr12,17490295,17490403,96.33,1e-45,109,109,100,17490349,chr12:17490295-17490403,True,3,chr12,17996363.0,17996471.0,Putative_paralog,4
TA_1_7807815_1002_VariantMasked_000000166,TA_1_7807815_1002_VariantMasked_000000166|Other_0005:rank=5:reads=7764:share=10.61%,Other_0005,TA,,False,5.0,7764.0,10.61,chr02,4873274,4873382,98.165,1.68e-50,109,109,100,4873328,chr02:4873274-4873382,True,1,chr00,5816077.0,5816185.0,Putative_paralog,2
TA_1_7807815_1002_VariantMasked_000000166,TA_1_7807815_1002_VariantMasked_000000166|Other_0010:rank=6:reads=7340:share=10.03%,Other_0010,TA,,False,6.0,7340.0,10.03,chr02,4873274,4873382,99.083,6.9e-53,109,109,100,4873328,chr02:4873274-4873382,True,1,chr00,5816077.0,5816185.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0003:rank=1:reads=53831:share=59.92%,Other_0003,TA,,False,1.0,53831.0,59.92,chr00,5809816,5809924,97.248,4.0999999999999995e-48,109,109,100,5809870,chr00:5809816-5809924,True,2,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0004:rank=4:reads=9258:share=10.31%,Other_0004,TA,,False,4.0,9258.0,10.31,chr00,5809816,5809924,99.083,6.9e-53,109,109,100,5809870,chr00:5809816-5809924,True,1,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7814063_1002_VariantMasked_000000202,TA_1_7814063_1002_VariantMasked_000000202|Other_0005:rank=2:reads=13605:share=15.14%,Other_0005,TA,,False,2.0,13605.0,15.14,chr00,5809816,5809924,100.0,2.83e-55,109,109,100,5809870,chr00:5809816-5809924,True,1,chr02,4867258.0,4867366.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0002:rank=2:reads=7200:share=26.25%,Other_0002,TA,,False,2.0,7200.0,26.25,chr02,4864909,4865017,99.083,6.9e-53,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0003:rank=4:reads=4491:share=16.37%,Other_0003,TA,,False,4.0,4491.0,16.37,chr02,4864909,4865017,97.248,4.0999999999999995e-48,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
TA_1_7816326_1002_VariantMasked_000000097,TA_1_7816326_1002_VariantMasked_000000097|Other_0004:rank=1:reads=10187:share=37.14%,Other_0004,TA,,False,1.0,10187.0,37.14,chr02,4864909,4865017,98.165,1.68e-50,109,109,100,4864963,chr02:4864909-4865017,True,1,chr00,5807496.0,5807604.0,Putative_paralog,2
chr01_000940034,chr01_000940034|AltMatch_0001:rank=1:reads=60:share=83.33%,AltMatch_0001,chr01,940034.0,True,1.0,60.0,83.33,chr01,1519271,1519297,100.0,2.43e-06,27,109,100,1519284,chr01:1519271-1519297,True,1,,,,Off_target_best_hit,71
chr01_009990104,chr01_009990104|AltMatch_0003:rank=3:reads=2656:share=8.73%,AltMatch_0003,chr01,9990104.0,True,3.0,2656.0,8.73,chr13,22066133,22066215,92.771,1.95e-25,83,109,100,22066174,chr13:22066133-22066215,True,1,,,,Off_target_best_hit,90
chr01_009990104,chr01_009990104|AltMatch_0010:rank=7:reads=1668:share=5.48%,AltMatch_0010,chr01,9990104.0,True,7.0,1668.0,5.48,chr13,1849271,1849369,92.929,1.34e-32,99,109,100,1849320,chr13:1849271-1849369,True,1,,,,Off_target_best_hit,93
chr01_009990104,chr01_009990104|AltMatch_0011:rank=5:reads=2469:share=8.11%,AltMatch_0011,chr01,9990104.0,True,5.0,2469.0,8.11,chr13,1849271,1849369,94.949,2.26e-37,99,109,100,1849320,chr13:1849271-1849369,True,1,,,,Off_target_best_hit,94
chr01_013380465,chr01_013380465|RefMatch_0004:rank=4:reads=539:share=1.67%,RefMatch_0004,chr01,13380465.0,True,4.0,539.0,1.67,chr01,13412052,13412159,97.222,1.6200000000000001e-47,108,109,100,13412105,chr01:13412052-13412159,True,1,,,,Off_target_best_hit,1
chr01_014784988,chr01_014784988|AltMatch_0001:rank=3:reads=125:share=3.06%,AltMatch_0001,chr01,14784988.0,True,3.0,125.0,3.06,chr18,24275966,24276074,98.165,1.68e-50,109,109,100,24276020,chr18:24275966-24276074,True,1,,,,Off_target_best_hit,1
chr01_017385338,chr01_017385338|AltMatch_0001:rank=7:reads=237:share=2.06%,AltMatch_0001,chr01,17385338.0,True,7.0,237.0,2.06,chr01,18663335,18663439,96.19,2.4400000000000002e-43,105,109,100,18663387,chr01:18663335-18663439,True,1,,,,Off_target_best_hit,11
chr01_017385338,chr01_017385338|AltMatch_0002:rank=3:reads=1747:share=15.19%,AltMatch_0002,chr01,17385338.0,True,3.0,1747.0,15.19,chr01,18663335,18663439,98.095,4.0999999999999995e-48,105,109,100,18663387,chr01:18663335-18663439,True,1,,,,Off_target_best_hit,11
chr01_017385338,chr01_017385338|AltMatch_0003:rank=2:reads=2550:share=22.17%,AltMatch_0003,chr01,17385338.0,True,2.0,2550.0,22.17,chr01,18663335,18663439,99.048,1.68e-50,105,109,100,18663387,chr01:18663335-18663439,True,1,,,,Off_target_best_hit,11
chr01_017385338,chr01_017385338|AltMatch_0004:rank=4:reads=1490:share=12.95%,AltMatch_0004,chr01,17385338.0,True,4.0,1490.0,12.95,chr01,18663335,18663439,100.0,6.9e-53,105,109,100,18663387,chr01:18663335-18663439,True,1,,,,Off_target_best_hit,9
chr01_017385338,chr01_017385338|AltMatch_0005:rank=8:reads=207:share=1.80%,AltMatch_0005,chr01,17385338.0,True,8.0,207.0,1.8,chr01,18663335,18663439,96.19,2.4400000000000002e-43,105,109,100,18663387,chr01:18663335-18663439,True,1,,,,Off_target_best_hit,11
chr01_019817166,chr01_019817166|AltMatch_0001:rank=9:reads=1217:share=1.44%,AltMatch_0001,chr01,19817166.0,True,9.0,1217.0,1.44,chr01,19849690,19849794,96.19,2.4400000000000002e-43,105,109,96,19849742,chr01:19849690-19849794,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|AltMatch_0002:rank=8:reads=1422:share=1.68%,AltMatch_0002,chr01,19817166.0,True,8.0,1422.0,1.68,chr01,19849691,19849794,96.154,9.63e-43,104,109,95,19849742,chr01:19849691-19849794,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0001:rank=3:reads=10150:share=12.01%,RefMatch_0001,chr01,19817166.0,True,3.0,10150.0,12.01,chr01,19810640,19810712,95.89,1.25e-26,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0002:rank=17:reads=319:share=0.38%,RefMatch_0002,chr01,19817166.0,True,17.0,319.0,0.38,chr01,19802568,19802675,99.074,2.7299999999999998e-52,108,109,99,19802621,chr01:19802568-19802675,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0003:rank=1:reads=30696:share=36.33%,RefMatch_0003,chr01,19817166.0,True,1.0,30696.0,36.33,chr01,19802567,19802675,99.083,6.9e-53,109,109,100,19802621,chr01:19802567-19802675,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0004:rank=5:reads=1725:share=2.04%,RefMatch_0004,chr01,19817166.0,True,5.0,1725.0,2.04,chr01,19802567,19802675,98.165,1.68e-50,109,109,100,19802621,chr01:19802567-19802675,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0005:rank=20:reads=265:share=0.31%,RefMatch_0005,chr01,19817166.0,True,20.0,265.0,0.31,chr01,19802567,19802675,98.165,1.68e-50,109,109,100,19802621,chr01:19802567-19802675,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0006:rank=18:reads=302:share=0.36%,RefMatch_0006,chr01,19817166.0,True,18.0,302.0,0.36,chr01,19810640,19810712,98.63,2.1e-31,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0010:rank=19:reads=274:share=0.32%,RefMatch_0010,chr01,19817166.0,True,19.0,274.0,0.32,chr01,19810640,19810712,95.89,1.25e-26,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0011:rank=13:reads=628:share=0.74%,RefMatch_0011,chr01,19817166.0,True,13.0,628.0,0.74,chr01,19810640,19810712,95.89,1.25e-26,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0012:rank=10:reads=907:share=1.07%,RefMatch_0012,chr01,19817166.0,True,10.0,907.0,1.07,chr01,19810640,19810712,95.89,1.25e-26,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0013:rank=14:reads=599:share=0.71%,RefMatch_0013,chr01,19817166.0,True,14.0,599.0,0.71,chr01,19810640,19810712,94.521,3.04e-24,73,109,100,19810676,chr01:19810640-19810712,True,1,,,,Off_target_best_hit,0
chr01_019817166,chr01_019817166|RefMatch_0016:rank=16:reads=349:share=0.41%,RefMatch_0016,chr01,19817166.0,True,16.0,349.0,0.41,chr01,19802567,19802675,98.165,1.68e-50,109,109,100,19802621,chr01:19802567-19802675,True,1,,,,Off_target_best_hit,0
chr01_020914350,chr01_020914350|AltMatch_0001:rank=13:reads=551:share=1.21%,AltMatch_0001,chr01,20914350.0,True,13.0,551.0,1.21,chr01,20916399,20916504,98.113,1.04e-48,106,109,100,20916451,chr01:20916399-20916504,True,1,,,,Off_target_best_hit,0
chr01_020914350,chr01_020914350|AltMatch_0003:rank=4:reads=4894:share=10.78%,AltMatch_0003,chr01,20914350.0,True,4.0,4894.0,10.78,chr01,20916399,20916504,99.057,4.26e-51,106,109,100,20916451,chr01:20916399-20916504,True,1,,,,Off_target_best_hit,0
chr01_020914350,chr01_020914350|AltMatch_0004:rank=9:reads=826:share=1.82%,AltMatch_0004,chr01,20914350.0,True,9.0,826.0,1.82,chr01,20916399,20916504,98.113,1.04e-48,106,109,100,20916451,chr01:20916399-20916504,True,1,,,,Off_target_best_hit,0
chr01_020914350,chr01_020914350|AltMatch_0010:rank=3:reads=5050:share=11.12%,AltMatch_0010,chr01,20914350.0,True,3.0,5050.0,11.12,chr01,20916399,20916504,97.17,2.5299999999999998e-46,106,109,100,20916451,chr01:20916399-20916504,True,1,,,,Off_target_best_hit,0
chr01_020914350,chr01_020914350|AltMatch_0011:rank=2:reads=7128:share=15.70%,AltMatch_0011,chr01,20914350.0,True,2.0,7128.0,15.7,chr01,20916399,20916504,97.17,2.5299999999999998e-46,106,109,100,20916451,chr01:20916399-20916504,True,1,,,,Off_target_best_hit,0
chr02_007831956,chr02_007831956|AltMatch_0001:rank=2:reads=2939:share=26.62%,AltMatch_0001,chr02,7831956.0,True,2.0,2939.0,26.62,chr14,30039781,30039882,92.157,5.31e-32,102,109,94,30039831,chr14:30039781-30039882,True,1,,,,Off_target_best_hit,1
chr02_007831956,chr02_007831956|RefMatch_0001:rank=1:reads=4109:share=37.21%,RefMatch_0001,chr02,7831956.0,True,1.0,4109.0,37.21,chr14,30039774,30039882,97.248,4.0999999999999995e-48,109,109,100,30039828,chr14:30039774-30039882,True,1,,,,Off_target_best_hit,1
chr02_009687667,chr02_009687667|AltMatch_0002:rank=27:reads=153:share=0.31%,AltMatch_0002,chr02,9687667.0,True,27.0,153.0,0.31,chr02,13426334,13426421,95.455,3.4e-33,88,109,97,13426377,chr02:13426334-13426421,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|AltMatch_0003:rank=1:reads=8384:share=17.23%,AltMatch_0003,chr02,9687667.0,True,1.0,8384.0,17.23,chr11,14124376,14124462,95.402,1.34e-32,87,109,100,14124419,chr11:14124376-14124462,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|AltMatch_0004:rank=17:reads=691:share=1.42%,AltMatch_0004,chr02,9687667.0,True,17.0,691.0,1.42,chr02,18742553,18742623,90.141,6.88e-16,71,109,100,18742588,chr02:18742553-18742623,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|AltMatch_0005:rank=6:reads=2409:share=4.95%,AltMatch_0005,chr02,9687667.0,True,6.0,2409.0,4.95,chr03,13578481,13578573,93.548,2.1e-31,93,109,99,13578527,chr03:13578481-13578573,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0001:rank=3:reads=4502:share=9.25%,RefMatch_0001,chr02,9687667.0,True,3.0,4502.0,9.25,chr07,10324718,10324797,93.75,4.9300000000000004e-26,80,109,100,10324757,chr07:10324718-10324797,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0002:rank=8:reads=2233:share=4.59%,RefMatch_0002,chr02,9687667.0,True,8.0,2233.0,4.59,chr10,20218939,20219019,92.593,3.04e-24,81,109,100,20218979,chr10:20218939-20219019,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0003:rank=19:reads=539:share=1.11%,RefMatch_0003,chr02,9687667.0,True,19.0,539.0,1.11,chr07,10367521,10367615,90.526,1.95e-25,95,109,100,10367568,chr07:10367521-10367615,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0004:rank=10:reads=1496:share=3.07%,RefMatch_0004,chr02,9687667.0,True,10.0,1496.0,3.07,chr10,20218939,20219019,92.593,3.04e-24,81,109,100,20218979,chr10:20218939-20219019,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0005:rank=14:reads=1295:share=2.66%,RefMatch_0005,chr02,9687667.0,True,14.0,1295.0,2.66,chr01,14101193,14101264,93.056,2.9300000000000004e-21,72,109,100,14101228,chr01:14101193-14101264,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0006:rank=23:reads=221:share=0.45%,RefMatch_0006,chr02,9687667.0,True,23.0,221.0,0.45,chr16,10731340,10731387,95.833,4.24e-14,48,109,100,10731363,chr16:10731340-10731387,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0007:rank=24:reads=207:share=0.43%,RefMatch_0007,chr02,9687667.0,True,24.0,207.0,0.43,chr07,12567480,12567526,95.745,1.68e-13,47,109,100,12567503,chr07:12567480-12567526,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0010:rank=20:reads=446:share=0.92%,RefMatch_0010,chr02,9687667.0,True,20.0,446.0,0.92,chr01,15022699,15022787,91.011,3.04e-24,89,109,100,15022743,chr01:15022699-15022787,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0011:rank=12:reads=1378:share=2.83%,RefMatch_0011,chr02,9687667.0,True,12.0,1378.0,2.83,chr01,15022699,15022787,91.011,3.04e-24,89,109,100,15022743,chr01:15022699-15022787,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0012:rank=16:reads=751:share=1.54%,RefMatch_0012,chr02,9687667.0,True,16.0,751.0,1.54,chr10,20292112,20292195,92.857,4.9300000000000004e-26,84,109,100,20292153,chr10:20292112-20292195,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0013:rank=13:reads=1368:share=2.81%,RefMatch_0013,chr02,9687667.0,True,13.0,1368.0,2.81,chr10,18357141,18357249,89.908,5.12e-29,109,109,100,18357195,chr10:18357141-18357249,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0014:rank=4:reads=2981:share=6.13%,RefMatch_0014,chr02,9687667.0,True,4.0,2981.0,6.13,chr10,19165413,19165520,98.148,6.65e-50,108,109,100,19165466,chr10:19165413-19165520,True,1,,,,Off_target_best_hit,95
chr02_009687667,chr02_009687667|RefMatch_0015:rank=33:reads=42:share=0.09%,RefMatch_0015,chr02,9687667.0,True,33.0,42.0,0.09,chr06,13546457,13546548,93.478,8.29e-31,92,109,100,13546502,chr06:13546457-13546548,True,1,,,,Off_target_best_hit,95
